[644.4, 820.0, 917.0, 1270.2, 524.2, 435.0, 955.0, 327.4, 1320.4, 947.0, 460.2, 428.4, 726.4, 952.0, 570.8, 459.8, 626.4, 1275.4, 1583.0, 1468.8, 467.2, 944.6, 1692.0, 771.8, 1140.4, 892.6, 327.0, 2003.4, 1627.6, 955.0, 739.4, 559.0, 635.0, 873.8, 1227.0, 931.8, 636.8, 524.6, 1290.0, 517.0, 582.4, 835.8, 814.2, 1568.8, 1187.6, 1436.0, 1378.2, 467.4, 1201.2, 458.6]
[180.74, 616.64, 460.34, 369.32, 661.86, 504.86, 509.28, 508.44, 354.44, 165.34, 519.62, 523.06, 403.42, 445.22, 367.98, 558.56, 484.84, 424.4, 420.48, 418.28, 551.76, 383.1, 581.98, 388.98, 419.74, 361.54, 502.92, 565.94, 415.24, 646.0, 405.62, 587.94, 346.68, 449.5, 305.38, 376.78, 602.58, 547.04, 347.96, 565.5, 578.68, 344.32, 680.8, 427.88, 331.08, 355.52, 532.84, 361.56, 990.52, 547.7]
[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
